"","X","FID","COMID","FDATE","RESOLUTION","GNIS_ID","GNIS_NAME","LENGTHKM","REACHCODE","FLOWDIR","WBAREACOMI","FTYPE","FCODE","SHAPE_LENG","ENABLED","GNIS_NBR","LCM_Reach"
"766",766,766,23785659,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.917,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.030857951,TRUE,0,"South Santiam Reach A"
"767",767,767,23785661,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.527,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.006384999,TRUE,0,"South Santiam Reach A"
"768",768,768,23785663,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.482,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.026478379,TRUE,0,"South Santiam Reach A"
"769",769,769,23785665,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.861,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.030072878,TRUE,0,"South Santiam Reach A"
"770",770,770,23785667,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.415,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.004004673,TRUE,0,"South Santiam Reach A"
"771",771,771,23785669,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.395,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.003551249,TRUE,0,"South Santiam Reach A"
"772",772,772,23785671,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.859,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.017999791,TRUE,0,"South Santiam Reach A"
"773",773,773,23785673,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.1,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.000963133,TRUE,0,"South Santiam Reach A"
"774",774,774,23785675,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.418,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.003948946,TRUE,0,"South Santiam Reach A"
"775",775,775,23785677,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.864,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.008965293,TRUE,0,"South Santiam Reach A"
"776",776,776,23785679,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.272,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.003413406,TRUE,0,"South Santiam Reach A"
"777",777,777,23785681,"2/13/01 0:00","Medium",1150077,"South Santiam River",5.237,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.055310778,TRUE,0,"South Santiam Reach A"
"778",778,778,23785683,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.584,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.00732869,TRUE,0,"South Santiam Reach C"
"779",779,779,23785685,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.672,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.006623723,TRUE,0,"South Santiam Reach C"
"780",780,780,23785689,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.027,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00033188,TRUE,0,"South Santiam Reach C"
"781",781,781,23785687,"2/13/01 0:00","Medium",1150077,"South Santiam River",3.807,1.709e+13,"With Digitized",23788921,"ArtificialPath",55800,0.043327561,TRUE,0,"South Santiam Reach C"
"782",782,782,23785691,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.739,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008907727,TRUE,0,"South Santiam Reach C"
"783",783,783,23785693,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.057,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000598206,TRUE,0,"South Santiam Reach C"
"784",784,784,23785695,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.656,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006733563,TRUE,0,"South Santiam Reach C"
"785",785,785,23785699,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.509,1.709e+13,"With Digitized",23788973,"ArtificialPath",55800,0.028866813,TRUE,0,"South Santiam Reach C"
"786",786,786,23785701,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.673,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.017029629,TRUE,0,"South Santiam Reach C"
"787",787,787,23785697,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.254,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002744782,TRUE,0,"South Santiam Reach C"
"788",788,788,23785703,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.491,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005340036,TRUE,0,"South Santiam Reach C"
"789",789,789,23785707,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.565,1.709e+13,"With Digitized",23788975,"ArtificialPath",55800,0.005175574,TRUE,0,"South Santiam Reach C"
"790",790,790,23785705,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.626,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006726126,TRUE,0,"South Santiam Reach C"
"791",791,791,23785709,"2/13/01 0:00","Medium",1150077,"South Santiam River",4.532,1.709e+13,"With Digitized",23788975,"ArtificialPath",55800,0.043909871,TRUE,0,"South Santiam Reach C"
"792",792,792,23785711,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.503,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004773891,TRUE,0,"South Santiam Reach C"
"793",793,793,23785713,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.493,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.028615098,TRUE,0,"South Santiam Reach C"
"794",794,794,23785715,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.2,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.023734402,TRUE,0,"South Santiam Reach C"
"795",795,795,23785719,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.512,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006276517,TRUE,0,"South Santiam Reach C"
"796",796,796,23785717,"2/13/01 0:00","Medium",1150077,"South Santiam River",3.201,1.709e+13,"With Digitized",23788983,"ArtificialPath",55800,0.039093722,TRUE,0,"South Santiam Reach C"
"797",797,797,23785721,"2/13/01 0:00","Medium",1129089,"Wiley Creek",5.05,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.052898115,TRUE,0,"South Santiam Reach D"
"798",798,798,23785723,"2/13/01 0:00","Medium",1129089,"Wiley Creek",2.822,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.031931198,TRUE,0,"South Santiam Reach D"
"799",799,799,23785725,"2/13/01 0:00","Medium",1129089,"Wiley Creek",1.949,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.020546634,TRUE,0,"South Santiam Reach D"
"800",800,800,23785727,"2/13/01 0:00","Medium",1129089,"Wiley Creek",1.513,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016334466,TRUE,0,"South Santiam Reach D"
"801",801,801,23785729,"2/13/01 0:00","Medium",1129089,"Wiley Creek",1.11,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012481337,TRUE,0,"South Santiam Reach D"
"802",802,802,23785731,"2/13/01 0:00","Medium",1129089,"Wiley Creek",2.19,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.025289052,TRUE,0,"South Santiam Reach D"
"803",803,803,23785733,"2/13/01 0:00","Medium",1129089,"Wiley Creek",1.261,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.01358049,TRUE,0,"South Santiam Reach D"
"804",804,804,23785735,"2/13/01 0:00","Medium",1129089,"Wiley Creek",2.043,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.023858657,TRUE,0,"South Santiam Reach D"
"805",805,805,23785737,"2/13/01 0:00","Medium",1129089,"Wiley Creek",0.138,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001582317,TRUE,0,"South Santiam Reach D"
"806",806,806,23785739,"2/13/01 0:00","Medium",1129089,"Wiley Creek",0.996,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.011549949,TRUE,0,"South Santiam Reach D"
"807",807,807,23785741,"2/13/01 0:00","Medium",1129089,"Wiley Creek",2.209,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.025497607,TRUE,0,"South Santiam Reach D"
"808",808,808,23785743,"2/13/01 0:00","Medium",1129089,"Wiley Creek",0.204,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002339146,TRUE,0,"South Santiam Reach D"
"809",809,809,23785745,"2/13/01 0:00","Medium",1129089,"Wiley Creek",2.136,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.024372925,TRUE,0,"South Santiam Reach D"
"810",810,810,23785747,"2/13/01 0:00","Medium",1129089,"Wiley Creek",0.648,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008099162,TRUE,0,"South Santiam Reach D"
"811",811,811,23785749,"2/13/01 0:00","Medium",1129089,"Wiley Creek",0.062,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000768659,TRUE,0,"South Santiam Reach D"
"812",812,812,23785751,"2/13/01 0:00","Medium",1129089,"Wiley Creek",1.8,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.02217359,TRUE,0,"South Santiam Reach D"
"813",813,813,23785767,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.583,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006931773,TRUE,0,"South Santiam Reach C"
"814",814,814,23785781,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.871,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010584794,TRUE,0,"South Santiam Reach E"
"815",815,815,23785783,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.128,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012159157,TRUE,0,"South Santiam Reach E"
"816",816,816,23785785,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.561,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.029197163,TRUE,0,"South Santiam Reach E"
"817",817,817,23785787,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.638,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.019272194,TRUE,0,"South Santiam Reach E"
"818",818,818,23785789,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.391,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016062911,TRUE,0,"South Santiam Reach E"
"819",819,819,23785791,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.468,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.017975937,TRUE,0,"South Santiam Reach E"
"820",820,820,23785793,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.043,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012397252,TRUE,0,"South Santiam Reach E"
"821",821,821,23785795,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.391,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00450394,TRUE,0,"South Santiam Reach E"
"822",822,822,23785797,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.214,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.002610535,TRUE,0,"South Santiam Reach E"
"823",823,823,23785799,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.258,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003191552,TRUE,0,"South Santiam Reach E"
"824",824,824,23785801,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.019,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000231521,TRUE,0,"South Santiam Reach E"
"825",825,825,23785803,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.368,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.017049103,TRUE,0,"South Santiam Reach E"
"826",826,826,23785805,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.902,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010985149,TRUE,0,"South Santiam Reach E"
"827",827,827,23785807,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.373,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004618933,TRUE,0,"South Santiam Reach E"
"828",828,828,23785827,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.854,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00995689,TRUE,0,"South Santiam Reach E"
"829",829,829,23785829,"2/13/01 0:00","Medium",1150077,"South Santiam River",5.328,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.062136654,TRUE,0,"South Santiam Reach E"
"830",830,830,23785831,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.918,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010924982,TRUE,0,"South Santiam Reach E"
"831",831,831,23785833,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.963,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.033671768,TRUE,0,"South Santiam Reach E"
"832",832,832,23785835,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.684,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.019268369,TRUE,0,"South Santiam Reach E"
"833",833,833,23785837,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.531,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.018259102,TRUE,0,"South Santiam Reach E"
"834",834,834,23785839,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.02,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.01206017,TRUE,0,"South Santiam Reach E"
"835",835,835,23785841,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.505,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.017918243,TRUE,0,"South Santiam Reach E"
"836",836,836,23785843,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.1,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00125109,TRUE,0,"South Santiam Reach E"
"837",837,837,23785845,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.183,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.00229717,TRUE,0,"South Santiam Reach E"
"838",838,838,23785847,"2/13/01 0:00","Medium",1150077,"South Santiam River",2.166,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.024673148,TRUE,0,"South Santiam Reach E"
"839",839,839,23785849,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.352,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016011377,TRUE,0,"South Santiam Reach E"
"840",840,840,23785851,"2/13/01 0:00","Medium",1150077,"South Santiam River",1.375,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.015460895,TRUE,0,"South Santiam Reach E"
"841",841,841,23785853,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.171,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001616536,TRUE,0,"South Santiam Reach E"
"842",842,842,23785855,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.369,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.004214833,TRUE,0,"South Santiam Reach E"
"843",843,843,23785857,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.681,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007032849,TRUE,0,"South Santiam Reach E"
"844",844,844,23785859,"2/13/01 0:00","Medium",1150077,"South Santiam River",0.961,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.010600235,TRUE,0,"South Santiam Reach E"
"845",845,845,23785861,"9/6/05 0:00","Medium",1150234,"Latiwi Creek",0.789,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.007157659,TRUE,0,"South Santiam Reach E"
"846",846,846,23785863,"1/24/05 0:00","Medium",1150234,"Latiwi Creek",0.113,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.001023582,TRUE,0,"South Santiam Reach E"
"847",847,847,23785865,"9/6/05 0:00","Medium",1150234,"Latiwi Creek",1.511,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.015085405,TRUE,0,"South Santiam Reach E"
"848",848,848,23785867,"1/24/05 0:00","Medium",1150234,"Latiwi Creek",0.209,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.0019411,TRUE,0,"South Santiam Reach E"
"849",849,849,23785869,"9/6/05 0:00","Medium",1150234,"Latiwi Creek",0.615,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.005740639,TRUE,0,"South Santiam Reach E"
"850",850,850,23785871,"9/6/05 0:00","Medium",1150234,"Latiwi Creek",2.425,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.026494093,TRUE,0,"South Santiam Reach E"
"851",851,851,23785919,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.304,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.016004132,TRUE,0,"South Santiam Migration"
"852",852,852,23785921,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.27,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.014334865,TRUE,0,"South Santiam Migration"
"853",853,853,23785923,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.082,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.000886877,TRUE,0,"South Santiam Migration"
"854",854,854,23785949,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",2.034,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.022900686,TRUE,0,"South Santiam Reach G"
"855",855,855,23785951,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.285,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.003402847,TRUE,0,"South Santiam Reach G"
"856",856,856,23785953,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.879,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009131553,TRUE,0,"South Santiam Reach G"
"857",857,857,23785955,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.247,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.01416128,TRUE,0,"South Santiam Reach G"
"858",858,858,23785957,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.52,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006413765,TRUE,0,"South Santiam Reach G"
"859",859,859,23785959,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.345,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.01557823,TRUE,0,"South Santiam Reach G"
"860",860,860,23785961,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.117,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012708456,TRUE,0,"South Santiam Reach G"
"861",861,861,23785963,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",3.764,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.044946273,TRUE,0,"South Santiam Reach G"
"862",862,862,23785965,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.572,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006086813,TRUE,0,"South Santiam Reach G"
"863",863,863,23785967,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",4.581,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.052407476,TRUE,0,"South Santiam Reach G"
"864",864,864,23785969,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.694,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008307712,TRUE,0,"South Santiam Reach G"
"865",865,865,23785971,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.75,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009289574,TRUE,0,"South Santiam Reach G"
"866",866,866,23785973,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.115,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012617944,TRUE,0,"South Santiam Reach G"
"867",867,867,23785975,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.692,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.008123027,TRUE,0,"South Santiam Reach G"
"868",868,868,23785977,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",2.467,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.02923269,TRUE,0,"South Santiam Reach G"
"869",869,869,23785979,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",2.04,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.021096452,TRUE,0,"South Santiam Reach G"
"870",870,870,23785981,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.588,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.006962982,TRUE,0,"South Santiam Reach G"
"871",871,871,23785983,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.209,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.012394372,TRUE,0,"South Santiam Reach G"
"872",872,872,23785985,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",1.099,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.011426716,TRUE,0,"South Santiam Reach G"
"873",873,873,23785987,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",2.071,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.020728938,TRUE,0,"South Santiam Reach G"
"874",874,874,23785989,"2/13/01 0:00","Medium",1146182,"Middle Santiam River",0.928,1.709e+13,"With Digitized",0,"StreamRiver",46006,0.009927271,TRUE,0,"South Santiam Reach G"
